,ID,cell,admin 1,admin 2,suit_maize_hist,suit_maize_2030,suit_maize_2050
48,3,19050,Baringo,Baringo North,0.896551728,0.827586234,0.551724136
49,3,19051,Baringo,Baringo North,0.793103456,0.724137902,0.482758611
50,3,19052,Baringo,Baringo North,0.931034505,0.862068951,0.586206913
51,3,19053,Baringo,Baringo North,1,1,0.862068951
52,3,19054,Baringo,Baringo North,1,1,0.827586234
53,3,19055,Baringo,Baringo North,0.896551728,0.827586234,0.586206913
54,3,19056,Baringo,Baringo North,0.655172408,0.586206913,0.37931034
55,3,19242,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
56,3,19243,Baringo,Baringo North,0.793103456,0.724137902,0.482758611
57,3,19244,Baringo,Baringo North,0.965517223,0.896551728,0.620689631
58,3,19245,Baringo,Baringo North,1,1,1
59,3,19246,Baringo,Baringo North,1,1,0.965517223
60,3,19247,Baringo,Baringo North,1,1,0.793103456
61,3,19248,Baringo,Baringo North,0.655172408,0.586206913,0.37931034
62,3,19434,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
63,3,19435,Baringo,Baringo North,0.793103456,0.724137902,0.482758611
64,3,19436,Baringo,Baringo North,0.965517223,0.896551728,0.620689631
65,3,19437,Baringo,Baringo North,1,1,0.896551728
66,3,19438,Baringo,Baringo North,1,1,0.965517223
67,3,19439,Baringo,Baringo North,0.931034505,0.862068951,0.586206913
68,3,19440,Baringo,Baringo North,0.586206913,0.517241359,0.310344815
69,3,19441,Baringo,Baringo North,0.448275864,0.37931034,0.172413796
70,3,19626,Baringo,Baringo North,0.793103456,0.724137902,0.448275864
71,3,19627,Baringo,Baringo North,0.793103456,0.724137902,0.482758611
72,3,19628,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
73,3,19629,Baringo,Baringo North,1,1,0.758620679
74,3,19630,Baringo,Baringo North,1,1,0.965517223
75,3,19631,Baringo,Baringo North,0.965517223,0.896551728,0.620689631
76,3,19632,Baringo,Baringo North,0.586206913,0.517241359,0.310344815
77,3,19633,Baringo,Baringo North,0.413793117,0.344827592,0.137931034
78,3,19634,Baringo,Baringo North,0.37931034,0.310344815,0.103448279
79,3,19818,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
80,3,19819,Baringo,Baringo North,0.793103456,0.724137902,0.448275864
81,3,19820,Baringo,Baringo North,0.896551728,0.827586234,0.551724136
82,3,19821,Baringo,Baringo North,1,1,0.724137902
83,3,19822,Baringo,Baringo North,1,1,1
84,3,19823,Baringo,Baringo North,1,1,0.827586234
85,3,19824,Baringo,Baringo North,0.586206913,0.517241359,0.275862068
86,3,19825,Baringo,Baringo North,0.448275864,0.37931034,0.172413796
87,3,19826,Baringo,Baringo North,0.344827592,0.275862068,0.068965517
88,3,19827,Baringo,Baringo North,0.310344815,0.241379306,0.068965517
89,3,20010,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
90,3,20011,Baringo,Baringo North,0.793103456,0.724137902,0.448275864
91,3,20012,Baringo,Baringo North,0.931034505,0.862068951,0.586206913
92,3,20013,Baringo,Baringo North,1,1,0.931034505
93,3,20014,Baringo,Baringo North,1,1,1
94,3,20015,Baringo,Baringo North,1,1,1
95,3,20016,Baringo,Baringo North,0.655172408,0.586206913,0.344827592
96,3,20017,Baringo,Baringo North,0.551724136,0.482758611,0.241379306
97,3,20018,Baringo,Baringo North,0.344827592,0.275862068,0.068965517
98,3,20202,Baringo,Baringo North,0.827586234,0.758620679,0.482758611
99,3,20203,Baringo,Baringo North,0.896551728,0.827586234,0.551724136
100,3,20204,Baringo,Baringo North,1,1,0.931034505
101,3,20205,Baringo,Baringo North,0.954999924,1,1
102,3,20206,Baringo,Baringo North,0.892857134,1,1
103,3,20207,Baringo,Baringo North,1,1,0.965517223
104,3,20208,Baringo,Baringo North,0.758620679,0.689655185,0.448275864
105,3,20209,Baringo,Baringo North,0.620689631,0.551724136,0.310344815
106,3,20210,Baringo,Baringo North,0.37931034,0.310344815,0.103448279
107,3,20393,Baringo,Baringo North,0.896551728,0.827586234,0.551724136
108,3,20394,Baringo,Baringo North,0.827586234,0.758620679,0.482758611
109,3,20395,Baringo,Baringo North,1,0.965517223,0.689655185
110,3,20396,Baringo,Baringo North,1,1,1
111,3,20397,Baringo,Baringo North,0.828000069,0.993749976,1
112,3,20398,Baringo,Baringo North,0.901785731,0.974999964,1
113,3,20399,Baringo,Baringo North,1,1,0.931034505
114,3,20400,Baringo,Baringo North,0.793103456,0.724137902,0.482758611
115,3,20401,Baringo,Baringo North,0.551724136,0.482758611,0.275862068
116,3,20585,Baringo,Baringo North,0.931034505,0.862068951,0.586206913
117,3,20586,Baringo,Baringo North,0.862068951,0.793103456,0.517241359
118,3,20588,Baringo,Baringo North,1,1,1
119,4,19828,Baringo,Baringo South,0.310344815,0.241379306,0.068965517
120,4,20019,Baringo,Baringo South,0.275862068,0.206896558,0.034482758
121,4,20020,Baringo,Baringo South,0.241379306,0.172413796,0.034482758
122,4,20021,Baringo,Baringo South,0.241379306,0.172413796,0.068965517
123,4,20022,Baringo,Baringo South,0.206896558,0.137931034,0
124,4,20211,Baringo,Baringo South,0.241379306,0.172413796,0.034482758
125,4,20212,Baringo,Baringo South,0.206896558,0.137931034,0.103448279
126,4,20213,Baringo,Baringo South,0.206896558,0.137931034,0.172413796
127,4,20214,Baringo,Baringo South,0.103448279,0.068965517,0.068965517
128,4,20215,Baringo,Baringo South,0.241379306,0.206896558,0.172413796
129,4,20216,Baringo,Baringo South,0.310344815,0.241379306,0.241379306
130,4,20217,Baringo,Baringo South,0.482758611,0.413793117,0.310344815
131,4,20402,Baringo,Baringo South,0.310344815,0.241379306,0.103448279
132,4,20403,Baringo,Baringo South,0.172413796,0.137931034,0.068965517
133,4,20404,Baringo,Baringo South,0.172413796,0.137931034,0.206896558
134,4,20405,Baringo,Baringo South,0.172413796,0.137931034,0.206896558
135,4,20406,Baringo,Baringo South,0.137931034,0.103448279,0.172413796
136,4,20407,Baringo,Baringo South,0.310344815,0.275862068,0.241379306
137,4,20408,Baringo,Baringo South,0.275862068,0.241379306,0.275862068
138,4,20409,Baringo,Baringo South,0.517241359,0.448275864,0.344827592
139,4,20590,Baringo,Baringo South,1,1,1
140,4,20591,Baringo,Baringo South,1,1,0.793103456
141,4,20592,Baringo,Baringo South,0.620689631,0.551724136,0.344827592
142,4,20593,Baringo,Baringo South,0.344827592,0.275862068,0.172413796
143,4,20594,Baringo,Baringo South,0.137931034,0.103448279,0.137931034
144,4,20595,Baringo,Baringo South,0.103448279,0.068965517,0.137931034
145,4,20596,Baringo,Baringo South,0.103448279,0.068965517,0.172413796
146,4,20597,Baringo,Baringo South,0.206896558,0.172413796,0.275862068
147,4,20598,Baringo,Baringo South,0.172413796,0.137931034,0.241379306
148,4,20599,Baringo,Baringo South,0.275862068,0.241379306,0.310344815
149,4,20600,Baringo,Baringo South,0.413793117,0.37931034,0.344827592
150,4,20601,Baringo,Baringo South,0.724137902,0.655172408,0.413793117
151,4,20783,Baringo,Baringo South,0.862068951,0.793103456,0.586206913
152,4,20784,Baringo,Baringo South,0.448275864,0.37931034,0.275862068
153,4,20785,Baringo,Baringo South,0.172413796,0.137931034,0.206896558
154,4,20786,Baringo,Baringo South,0.137931034,0.103448279,0.206896558
155,4,20787,Baringo,Baringo South,0.137931034,0.103448279,0.206896558
156,4,20788,Baringo,Baringo South,0.137931034,0.103448279,0.206896558
157,4,20789,Baringo,Baringo South,0.172413796,0.137931034,0.241379306
158,4,20790,Baringo,Baringo South,0.206896558,0.172413796,0.275862068
159,4,20791,Baringo,Baringo South,0.448275864,0.37931034,0.37931034
160,4,20792,Baringo,Baringo South,0.724137902,0.655172408,0.482758611
161,4,20793,Baringo,Baringo South,1,0.965517223,0.689655185
162,4,20975,Baringo,Baringo South,0.896551728,0.827586234,0.620689631
163,4,20976,Baringo,Baringo South,0.517241359,0.448275864,0.37931034
164,4,20977,Baringo,Baringo South,0.206896558,0.172413796,0.241379306
165,4,20978,Baringo,Baringo South,0.206896558,0.172413796,0.275862068
166,4,20979,Baringo,Baringo South,0.172413796,0.137931034,0.241379306
167,4,20980,Baringo,Baringo South,0.172413796,0.137931034,0.241379306
168,4,20981,Baringo,Baringo South,0.172413796,0.137931034,0.241379306
169,4,20982,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
170,4,20983,Baringo,Baringo South,0.413793117,0.37931034,0.413793117
171,4,20984,Baringo,Baringo South,0.896551728,0.827586234,0.655172408
172,4,21168,Baringo,Baringo South,0.551724136,0.482758611,0.413793117
173,4,21169,Baringo,Baringo South,0.275862068,0.241379306,0.275862068
174,4,21170,Baringo,Baringo South,0.241379306,0.206896558,0.310344815
175,4,21171,Baringo,Baringo South,0.241379306,0.206896558,0.310344815
176,4,21172,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
177,4,21173,Baringo,Baringo South,0.206896558,0.172413796,0.275862068
178,4,21174,Baringo,Baringo South,0.413793117,0.37931034,0.37931034
179,4,21175,Baringo,Baringo South,0.586206913,0.517241359,0.517241359
180,4,21176,Baringo,Baringo South,0.931034505,0.862068951,0.724137902
181,4,21360,Baringo,Baringo South,0.689655185,0.620689631,0.551724136
182,4,21361,Baringo,Baringo South,0.37931034,0.344827592,0.344827592
183,4,21362,Baringo,Baringo South,0.241379306,0.206896558,0.310344815
184,4,21363,Baringo,Baringo South,0.241379306,0.206896558,0.310344815
185,4,21364,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
186,4,21365,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
187,4,21366,Baringo,Baringo South,0.689655185,0.620689631,0.620689631
188,4,21367,Baringo,Baringo South,0.931034505,0.862068951,0.793103456
189,4,21368,Baringo,Baringo South,1,1,0.827586234
190,4,21551,Baringo,Baringo South,1,1,1
191,4,21552,Baringo,Baringo South,0.896551728,0.827586234,0.655172408
192,4,21553,Baringo,Baringo South,0.551724136,0.482758611,0.517241359
193,4,21554,Baringo,Baringo South,0.241379306,0.310344815,0.310344815
194,4,21555,Baringo,Baringo South,0.241379306,0.206896558,0.310344815
195,4,21556,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
196,4,21557,Baringo,Baringo South,0.310344815,0.344827592,0.37931034
197,4,21558,Baringo,Baringo South,0.862068951,0.827586234,0.827586234
198,4,21559,Baringo,Baringo South,1,1,1
199,4,21560,Baringo,Baringo South,0.86349988,1,0.862068951
200,4,21743,Baringo,Baringo South,1,1,1
201,4,21744,Baringo,Baringo South,0.965517223,0.896551728,0.862068951
202,4,21747,Baringo,Baringo South,0.448275864,0.482758611,0.517241359
203,4,21748,Baringo,Baringo South,0.275862068,0.241379306,0.344827592
204,4,21752,Baringo,Baringo South,0.753999949,0.887499988,0.887499988
205,4,21934,Baringo,Baringo South,1,1,1
206,4,21944,Baringo,Baringo South,0.695000052,0.758620679,0.837499976
207,4,21945,Baringo,Baringo South,0.757499933,0.893750012,0.893749952
208,4,22136,Baringo,Baringo South,0.779999971,0.912499964,0.931250036
209,4,22137,Baringo,Baringo South,0.615499973,0.689655185,0.762499988
210,5,22316,Baringo,Eldama Ravine,0.751000047,0.903124988,1
211,5,22505,Baringo,Eldama Ravine,0.571500063,0.671875,0.78125
212,5,22506,Baringo,Eldama Ravine,0.557500005,0.65625,0.765625
213,5,22507,Baringo,Eldama Ravine,0.603448272,0.728125036,0.831250072
214,5,22508,Baringo,Eldama Ravine,0.699000061,0.846874952,0.93750006
215,5,22509,Baringo,Eldama Ravine,0.90775001,1,1
216,5,22510,Baringo,Eldama Ravine,1,1,1
217,5,22697,Baringo,Eldama Ravine,0.551724136,0.693750024,0.803125024
218,5,22698,Baringo,Eldama Ravine,0.628750026,0.774999976,0.881250024
219,5,22699,Baringo,Eldama Ravine,0.745499969,0.887500048,0.956250072
220,5,22700,Baringo,Eldama Ravine,0.870000005,1,1
221,5,22701,Baringo,Eldama Ravine,0.953500032,0.993749976,1
222,5,22702,Baringo,Eldama Ravine,1,1,1
223,5,22889,Baringo,Eldama Ravine,0.551724136,0.649999976,0.759375036
224,5,22890,Baringo,Eldama Ravine,0.63499999,0.784374952,0.887499988
225,5,22891,Baringo,Eldama Ravine,0.759499967,0.90625,0.975000024
226,5,22892,Baringo,Eldama Ravine,0.870999932,0.965517223,1
227,5,22893,Baringo,Eldama Ravine,0.827586234,0.974999964,1
228,5,22894,Baringo,Eldama Ravine,0.896551728,1,1
229,5,23080,Baringo,Eldama Ravine,0.519999981,0.621875048,0.721875012
230,5,23081,Baringo,Eldama Ravine,0.534482777,0.646875024,0.753125072
231,5,23082,Baringo,Eldama Ravine,0.588249981,0.737499952,0.840625048
232,5,23083,Baringo,Eldama Ravine,0.718499959,0.865625024,0.962500036
233,5,23084,Baringo,Eldama Ravine,0.820749998,0.965624988,1
234,5,23085,Baringo,Eldama Ravine,0.758620679,0.943750024,1
235,5,23086,Baringo,Eldama Ravine,0.862068951,1,1
236,5,23274,Baringo,Eldama Ravine,0.533749998,0.678125024,0.784375012
237,5,23275,Baringo,Eldama Ravine,0.626749992,0.771875024,0.878124952
238,5,23276,Baringo,Eldama Ravine,0.745500028,0.893750012,0.996875048
239,5,23277,Baringo,Eldama Ravine,0.758620679,0.862500072,0.948275864
240,5,23278,Baringo,Eldama Ravine,0.724137902,0.943749964,1
241,5,23279,Baringo,Eldama Ravine,0.724137902,1,1
242,5,23467,Baringo,Eldama Ravine,0.526250005,0.675000072,0.774999976
243,5,23468,Baringo,Eldama Ravine,0.53275001,0.681249976,0.78125
244,5,23469,Baringo,Eldama Ravine,0.688000023,0.834375024,0.9375
245,5,23470,Baringo,Eldama Ravine,0.703500032,0.824999928,0.924999952
246,5,23471,Baringo,Eldama Ravine,0.689655185,0.931249976,1
247,5,23660,Baringo,Eldama Ravine,0.375,0.5,0.571874976
248,5,23661,Baringo,Eldama Ravine,0.564749956,0.706249952,0.8125
249,5,23852,Baringo,Eldama Ravine,0.429499984,0.524999976,0.628125012
250,5,23853,Baringo,Eldama Ravine,0.537750006,0.681249976,0.784374952
251,5,24044,Baringo,Eldama Ravine,0.536499977,0.681249976,0.78125
252,5,24045,Baringo,Eldama Ravine,0.663750052,0.806249976,0.909374952
253,6,21745,Baringo,Mogotio,0.586206913,0.586206913,0.586206913
254,6,21746,Baringo,Mogotio,0.413793117,0.448275864,0.448275864
255,6,21749,Baringo,Mogotio,0.413793117,0.413793117,0.482758611
256,6,21750,Baringo,Mogotio,0.793103456,0.862068951,0.862068951
257,6,21751,Baringo,Mogotio,0.85649991,0.993749976,1
258,6,21935,Baringo,Mogotio,1,0.965517223,0.931034505
259,6,21936,Baringo,Mogotio,0.896551728,0.862068951,0.862068951
260,6,21937,Baringo,Mogotio,0.655172408,0.689655185,0.689655185
261,6,21938,Baringo,Mogotio,0.517241359,0.586206913,0.586206913
262,6,21939,Baringo,Mogotio,0.586206913,0.655172408,0.655172408
263,6,21940,Baringo,Mogotio,0.275862068,0.310344815,0.344827592
264,6,21941,Baringo,Mogotio,0.413793117,0.37931034,0.482758611
265,6,21942,Baringo,Mogotio,0.896551728,1,1
266,6,21943,Baringo,Mogotio,0.999000072,1,1
267,6,22126,Baringo,Mogotio,1,1,1
268,6,22127,Baringo,Mogotio,0.965517223,0.965517223,0.965517223
269,6,22128,Baringo,Mogotio,0.896551728,0.931034505,0.931034505
270,6,22129,Baringo,Mogotio,0.758620679,0.827586234,0.827586234
271,6,22130,Baringo,Mogotio,0.586206913,0.689655185,0.689655185
272,6,22131,Baringo,Mogotio,0.517241359,0.655172408,0.655172408
273,6,22132,Baringo,Mogotio,0.310344815,0.413793117,0.413793117
274,6,22133,Baringo,Mogotio,0.413793117,0.37931034,0.448275864
275,6,22134,Baringo,Mogotio,0.896551728,1,1
276,6,22317,Baringo,Mogotio,0.872750044,1,1
277,6,22318,Baringo,Mogotio,1,1,1
278,6,22319,Baringo,Mogotio,0.931034505,1,1
279,6,22320,Baringo,Mogotio,0.896551728,0.965517223,0.965517223
280,6,22321,Baringo,Mogotio,0.793103456,0.896551728,0.896551728
281,6,22322,Baringo,Mogotio,0.655172408,0.827586234,0.827586234
282,6,22323,Baringo,Mogotio,0.586206913,0.724137902,0.758620679
283,6,22324,Baringo,Mogotio,0.517241359,0.689655185,0.689655185
284,6,22325,Baringo,Mogotio,0.413793117,0.37931034,0.482758611
285,6,22326,Baringo,Mogotio,0.931034505,1,1
286,6,22511,Baringo,Mogotio,1,1,1
287,6,22512,Baringo,Mogotio,1,1,1
288,6,22513,Baringo,Mogotio,0.862068951,0.965517223,0.965517223
289,6,22514,Baringo,Mogotio,0.724137902,0.896551728,0.896551728
290,6,22515,Baringo,Mogotio,0.655172408,0.896551728,0.896551728
291,6,22516,Baringo,Mogotio,0.620689631,0.862068951,0.862068951
292,6,22517,Baringo,Mogotio,0.758620679,0.931034505,0.913793087
293,6,22703,Baringo,Mogotio,0.965517223,1,1
294,6,22704,Baringo,Mogotio,0.896551728,1,1
295,6,22705,Baringo,Mogotio,0.758620679,0.965517223,0.965517223
296,6,22706,Baringo,Mogotio,0.724137902,0.931034505,0.931034505
297,6,22707,Baringo,Mogotio,0.689655185,0.931034505,0.931034505
298,6,22708,Baringo,Mogotio,0.758620679,1,1
299,6,22709,Baringo,Mogotio,0.862068951,1,1
300,6,22899,Baringo,Mogotio,0.724137902,1,1
301,6,22900,Baringo,Mogotio,0.827586234,1,1
302,6,22901,Baringo,Mogotio,0.827586234,1,1
303,6,23092,Baringo,Mogotio,0.896551728,1,1
304,6,23093,Baringo,Mogotio,0.793103456,1,1
305,7,15790,Baringo,Tiaty,0,0,0
306,7,15982,Baringo,Tiaty,0,0,0
307,7,16173,Baringo,Tiaty,0,0,0
308,7,16174,Baringo,Tiaty,0,0,0
309,7,16175,Baringo,Tiaty,0.034482758,0,0
310,7,16364,Baringo,Tiaty,0,0,0
311,7,16365,Baringo,Tiaty,0,0,0
312,7,16366,Baringo,Tiaty,0.034482758,0,0
313,7,16367,Baringo,Tiaty,0.172413796,0.137931034,0
314,7,16368,Baringo,Tiaty,0.310344815,0.275862068,0.103448279
315,7,16556,Baringo,Tiaty,0.068965517,0.034482758,0
316,7,16557,Baringo,Tiaty,0.068965517,0.034482758,0
317,7,16558,Baringo,Tiaty,0.137931034,0.103448279,0
318,7,16559,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
319,7,16560,Baringo,Tiaty,0.448275864,0.413793117,0.241379306
320,7,16748,Baringo,Tiaty,0.103448279,0.068965517,0
321,7,16749,Baringo,Tiaty,0.172413796,0.137931034,0
322,7,16750,Baringo,Tiaty,0.206896558,0.172413796,0
323,7,16751,Baringo,Tiaty,0.413793117,0.37931034,0.206896558
324,7,16752,Baringo,Tiaty,0.758620679,0.724137902,0.517241359
325,7,16753,Baringo,Tiaty,0.655172408,0.620689631,0.413793117
326,7,16940,Baringo,Tiaty,0.172413796,0.137931034,0
327,7,16941,Baringo,Tiaty,0.206896558,0.172413796,0
328,7,16942,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
329,7,16943,Baringo,Tiaty,0.413793117,0.37931034,0.206896558
330,7,16944,Baringo,Tiaty,0.655172408,0.620689631,0.413793117
331,7,16945,Baringo,Tiaty,0.724137902,0.689655185,0.482758611
332,7,17132,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
333,7,17133,Baringo,Tiaty,0.275862068,0.241379306,0.068965517
334,7,17134,Baringo,Tiaty,0.310344815,0.275862068,0.103448279
335,7,17135,Baringo,Tiaty,0.482758611,0.448275864,0.241379306
336,7,17136,Baringo,Tiaty,0.931034505,0.896551728,0.655172408
337,7,17137,Baringo,Tiaty,1,1,0.758620679
338,7,17138,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
339,7,17324,Baringo,Tiaty,0.275862068,0.241379306,0.068965517
340,7,17325,Baringo,Tiaty,0.310344815,0.275862068,0.103448279
341,7,17326,Baringo,Tiaty,0.310344815,0.275862068,0.103448279
342,7,17327,Baringo,Tiaty,0.413793117,0.37931034,0.172413796
343,7,17328,Baringo,Tiaty,0.655172408,0.620689631,0.413793117
344,7,17329,Baringo,Tiaty,0.931034505,0.896551728,0.655172408
345,7,17330,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
346,7,17331,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
347,7,17516,Baringo,Tiaty,0.344827592,0.310344815,0.103448279
348,7,17517,Baringo,Tiaty,0.344827592,0.310344815,0.103448279
349,7,17518,Baringo,Tiaty,0.37931034,0.344827592,0.137931034
350,7,17519,Baringo,Tiaty,0.413793117,0.37931034,0.172413796
351,7,17520,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
352,7,17521,Baringo,Tiaty,0.655172408,0.620689631,0.413793117
353,7,17522,Baringo,Tiaty,0.586206913,0.551724136,0.344827592
354,7,17523,Baringo,Tiaty,0.310344815,0.275862068,0.103448279
355,7,17708,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
356,7,17709,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
357,7,17710,Baringo,Tiaty,0.413793117,0.37931034,0.172413796
358,7,17711,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
359,7,17712,Baringo,Tiaty,0.586206913,0.551724136,0.344827592
360,7,17713,Baringo,Tiaty,0.689655185,0.655172408,0.413793117
361,7,17714,Baringo,Tiaty,0.517241359,0.482758611,0.275862068
362,7,17715,Baringo,Tiaty,0.275862068,0.241379306,0.068965517
363,7,17716,Baringo,Tiaty,0.103448279,0.068965517,0
364,7,17900,Baringo,Tiaty,0.517241359,0.448275864,0.275862068
365,7,17901,Baringo,Tiaty,0.551724136,0.482758611,0.310344815
366,7,17902,Baringo,Tiaty,0.517241359,0.482758611,0.275862068
367,7,17903,Baringo,Tiaty,0.517241359,0.482758611,0.275862068
368,7,17904,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
369,7,17905,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
370,7,17906,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
371,7,17907,Baringo,Tiaty,0.275862068,0.241379306,0.068965517
372,7,17908,Baringo,Tiaty,0.137931034,0.103448279,0
373,7,17909,Baringo,Tiaty,0,0,0
374,7,17910,Baringo,Tiaty,0.068965517,0.034482758,0
375,7,17911,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
376,7,18092,Baringo,Tiaty,0.586206913,0.517241359,0.310344815
377,7,18093,Baringo,Tiaty,0.620689631,0.551724136,0.344827592
378,7,18094,Baringo,Tiaty,0.689655185,0.620689631,0.413793117
379,7,18095,Baringo,Tiaty,0.620689631,0.551724136,0.344827592
380,7,18096,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
381,7,18097,Baringo,Tiaty,0.551724136,0.517241359,0.310344815
382,7,18098,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
383,7,18099,Baringo,Tiaty,0.344827592,0.310344815,0.103448279
384,7,18100,Baringo,Tiaty,0.137931034,0.103448279,0
385,7,18101,Baringo,Tiaty,0,0,0
386,7,18102,Baringo,Tiaty,0.068965517,0.034482758,0
387,7,18103,Baringo,Tiaty,0.137931034,0.103448279,0
388,7,18104,Baringo,Tiaty,0.137931034,0.103448279,0
389,7,18283,Baringo,Tiaty,0.655172408,0.586206913,0.37931034
390,7,18284,Baringo,Tiaty,0.655172408,0.586206913,0.37931034
391,7,18285,Baringo,Tiaty,0.689655185,0.620689631,0.413793117
392,7,18286,Baringo,Tiaty,0.896551728,0.827586234,0.586206913
393,7,18287,Baringo,Tiaty,0.793103456,0.724137902,0.517241359
394,7,18288,Baringo,Tiaty,0.482758611,0.448275864,0.241379306
395,7,18289,Baringo,Tiaty,0.482758611,0.448275864,0.241379306
396,7,18290,Baringo,Tiaty,0.448275864,0.413793117,0.206896558
397,7,18291,Baringo,Tiaty,0.275862068,0.241379306,0.068965517
398,7,18292,Baringo,Tiaty,0.172413796,0.137931034,0
399,7,18293,Baringo,Tiaty,0.103448279,0.068965517,0
400,7,18294,Baringo,Tiaty,0.034482758,0,0
401,7,18295,Baringo,Tiaty,0.034482758,0,0
402,7,18296,Baringo,Tiaty,0.034482758,0,0
403,7,18474,Baringo,Tiaty,0.793103456,0.724137902,0.482758611
404,7,18475,Baringo,Tiaty,0.724137902,0.655172408,0.413793117
405,7,18476,Baringo,Tiaty,0.724137902,0.655172408,0.448275864
406,7,18477,Baringo,Tiaty,0.793103456,0.724137902,0.482758611
407,7,18478,Baringo,Tiaty,1,0.965517223,0.724137902
408,7,18479,Baringo,Tiaty,0.931034505,0.862068951,0.620689631
409,7,18480,Baringo,Tiaty,0.586206913,0.517241359,0.310344815
410,7,18481,Baringo,Tiaty,0.482758611,0.448275864,0.241379306
411,7,18482,Baringo,Tiaty,0.413793117,0.37931034,0.172413796
412,7,18483,Baringo,Tiaty,0.310344815,0.275862068,0.068965517
413,7,18484,Baringo,Tiaty,0.241379306,0.206896558,0.034482758
414,7,18485,Baringo,Tiaty,0.172413796,0.137931034,0
